time,x,y,z
29.532,-0.07,0.05,0.45
29.539,-0.07,0.06,0.46
29.540,-0.07,0.06,0.46
29.542,-0.07,0.06,0.47
29.542,-0.07,0.06,0.47
29.546,-0.07,0.06,0.48
29.547,-0.08,0.06,0.49
29.552,-0.08,0.06,0.50
29.553,-0.08,0.06,0.50
29.558,-0.08,0.06,0.52
29.558,-0.08,0.06,0.52
29.562,-0.08,0.06,0.53
29.562,-0.08,0.06,0.54
29.566,-0.08,0.06,0.55
29.567,-0.08,0.07,0.55
29.572,-0.08,0.06,0.56
29.573,-0.09,0.06,0.57
29.577,-0.08,0.06,0.58
29.577,-0.08,0.06,0.58
29.582,-0.08,0.07,0.58
29.583,-0.08,0.07,0.59
29.591,-0.09,0.06,0.60
29.592,-0.09,0.07,0.60
29.593,-0.09,0.07,0.61
29.593,-0.09,0.07,0.62
29.597,-0.09,0.07,0.62
29.598,-0.09,0.07,0.63
29.602,-0.09,0.07,0.64
29.603,-0.09,0.07,0.64
29.610,-0.10,0.08,0.65
29.611,-0.10,0.08,0.66
29.618,-0.10,0.08,0.66
29.618,-0.10,0.08,0.67
29.618,-0.10,0.08,0.67
29.619,-0.10,0.08,0.68
29.635,-0.10,0.07,0.68
29.636,-0.10,0.08,0.69
29.637,-0.10,0.08,0.69
29.637,-0.10,0.08,0.70
29.637,-0.10,0.08,0.70
29.637,-0.11,0.08,0.70
29.648,-0.11,0.09,0.71
29.648,-0.10,0.08,0.72
29.648,-0.10,0.09,0.72
29.649,-0.10,0.08,0.72
29.649,-0.10,0.08,0.73
29.649,-0.11,0.08,0.73
29.652,-0.11,0.08,0.74
29.653,-0.11,0.08,0.74
29.663,-0.11,0.09,0.75
29.663,-0.11,0.09,0.76
29.663,-0.11,0.09,0.76
29.663,-0.11,0.09,0.76
29.667,-0.11,0.09,0.77
29.668,-0.11,0.09,0.77
29.673,-0.11,0.10,0.77
29.673,-0.12,0.09,0.77
29.677,-0.12,0.10,0.78
29.678,-0.13,0.10,0.78
29.682,-0.14,0.11,0.78
29.683,-0.16,0.11,0.79
29.687,-0.18,0.10,0.79
29.687,-0.20,0.09,0.80
29.693,-0.23,0.09,0.80
29.694,-0.25,0.08,0.81
29.697,-0.28,0.08,0.81
29.697,-0.30,0.08,0.81
29.702,-0.33,0.08,0.81
29.702,-0.35,0.09,0.81
29.707,-0.36,0.10,0.81
29.707,-0.38,0.10,0.81
29.713,-0.39,0.10,0.81
29.714,-0.39,0.10,0.81
29.718,-0.38,0.09,0.81
29.718,-0.38,0.08,0.81
29.723,-0.37,0.08,0.81
29.723,-0.35,0.08,0.82
29.728,-0.33,0.08,0.82
29.729,-0.32,0.09,0.82
29.734,-0.30,0.10,0.83
29.734,-0.28,0.11,0.83
29.738,-0.26,0.11,0.84
29.738,-0.24,0.11,0.83
29.743,-0.24,0.10,0.83
29.744,-0.22,0.09,0.84
29.751,-0.21,0.08,0.84
29.752,-0.21,0.08,0.84
29.753,-0.21,0.08,0.83
29.753,-0.21,0.08,0.83
29.758,-0.22,0.09,0.83
29.759,-0.22,0.10,0.83
29.787,-0.23,0.10,0.83
29.788,-0.25,0.10,0.83
29.788,-0.26,0.10,0.83
29.788,-0.27,0.10,0.83
29.788,-0.29,0.08,0.83
29.788,-0.30,0.08,0.83
29.788,-0.31,0.08,0.83
29.788,-0.33,0.08,0.83
29.788,-0.34,0.08,0.83
29.789,-0.34,0.08,0.83
29.790,-0.35,0.09,0.83
29.790,-0.35,0.09,0.83
29.800,-0.35,0.09,0.82
29.801,-0.35,0.09,0.82
29.801,-0.34,0.09,0.82
29.801,-0.34,0.08,0.81
29.806,-0.33,0.08,0.81
29.807,-0.32,0.07,0.81
29.808,-0.30,0.07,0.80
29.808,-0.29,0.08,0.81
29.813,-0.28,0.08,0.81
29.813,-0.27,0.09,0.80
29.818,-0.26,0.09,0.80
29.819,-0.25,0.09,0.80
29.823,-0.24,0.08,0.80
29.824,-0.23,0.08,0.80
29.828,-0.23,0.08,0.79
29.828,-0.22,0.07,0.79
29.835,-0.22,0.07,0.79
29.835,-0.23,0.07,0.78
29.839,-0.23,0.07,0.78
29.839,-0.23,0.08,0.78
29.843,-0.24,0.08,0.77
29.844,-0.25,0.09,0.76
29.848,-0.26,0.09,0.76
29.848,-0.27,0.08,0.75
29.855,-0.28,0.08,0.75
29.856,-0.29,0.07,0.75
29.861,-0.30,0.07,0.74
29.862,-0.30,0.07,0.74
29.863,-0.31,0.07,0.74
29.864,-0.31,0.07,0.74
29.876,-0.31,0.08,0.73
29.876,-0.31,0.08,0.73
29.877,-0.31,0.08,0.72
29.877,-0.31,0.07,0.72
29.879,-0.30,0.08,0.71
29.879,-0.30,0.07,0.71
29.883,-0.29,0.07,0.70
29.883,-0.28,0.06,0.70
29.895,-0.27,0.06,0.69
29.896,-0.26,0.06,0.68
29.896,-0.25,0.07,0.68
29.896,-0.25,0.07,0.67
29.899,-0.24,0.07,0.66
29.900,-0.23,0.07,0.66
29.907,-0.23,0.07,0.66
29.908,-0.23,0.07,0.65
29.909,-0.22,0.06,0.65
29.909,-0.22,0.06,0.64
29.913,-0.22,0.06,0.64
29.914,-0.22,0.05,0.63
29.919,-0.22,0.06,0.63
29.920,-0.23,0.06,0.62
29.924,-0.23,0.06,0.61
29.925,-0.23,0.06,0.61
29.929,-0.24,0.06,0.60
29.929,-0.24,0.06,0.59
29.933,-0.25,0.06,0.58
29.933,-0.25,0.06,0.57
29.939,-0.25,0.05,0.57
29.940,-0.25,0.05,0.56
29.944,-0.25,0.04,0.55
29.944,-0.25,0.05,0.55
29.948,-0.25,0.05,0.54
29.949,-0.24,0.05,0.54
29.953,-0.24,0.05,0.53
29.953,-0.23,0.05,0.53
29.961,-0.23,0.05,0.52
29.961,-0.22,0.04,0.51
29.964,-0.21,0.04,0.50
29.965,-0.20,0.04,0.49
29.968,-0.20,0.04,0.49
29.969,-0.19,0.04,0.48
29.979,-0.18,0.04,0.47
29.979,-0.17,0.04,0.46
29.980,-0.17,0.04,0.45
29.980,-0.16,0.04,0.44
29.986,-0.16,0.04,0.44
29.987,-0.16,0.04,0.42
29.989,-0.15,0.04,0.42
29.990,-0.15,0.04,0.41
30.006,-0.15,0.03,0.40
30.007,-0.15,0.03,0.40
30.007,-0.15,0.03,0.39
30.007,-0.15,0.03,0.39
30.007,-0.15,0.03,0.38
30.007,-0.15,0.03,0.37
30.018,-0.15,0.03,0.36
30.019,-0.16,0.03,0.35
30.019,-0.15,0.03,0.34
30.019,-0.15,0.03,0.33
30.021,-0.15,0.03,0.32
30.021,-0.15,0.02,0.31
30.025,-0.15,0.02,0.30
30.025,-0.14,0.02,0.29
30.031,-0.14,0.02,0.28
30.032,-0.14,0.02,0.28
30.035,-0.13,0.02,0.27
30.035,-0.12,0.02,0.26
30.039,-0.12,0.02,0.26
30.039,-0.11,0.02,0.25
30.045,-0.10,0.02,0.23
30.045,-0.10,0.02,0.23
30.050,-0.09,0.02,0.22
30.050,-0.08,0.01,0.21
30.054,-0.08,0.01,0.20
30.054,-0.07,0.02,0.19
30.059,-0.06,0.01,0.18
30.060,-0.05,0.01,0.17
30.064,-0.05,0.01,0.16
30.065,-0.05,0.02,0.15
30.069,-0.05,0.02,0.14
30.070,-0.04,0.01,0.13
30.074,-0.04,0.01,0.12
30.074,-0.04,0.01,0.11
30.080,-0.03,0.00,0.10
30.081,-0.03,0.01,0.10
30.085,-0.03,0.01,0.08
30.085,-0.03,0.02,0.08
30.089,-0.03,0.02,0.07
30.089,-0.03,0.02,0.06
30.094,-0.02,0.01,0.05
30.094,-0.02,0.01,0.04
30.100,-0.03,0.01,0.03
30.100,-0.02,0.00,0.02
30.105,-0.02,0.00,0.01
30.105,-0.02,0.00,0.00
30.110,-0.01,0.00,-0.01
30.110,-0.01,0.00,-0.02
30.118,-0.00,0.01,-0.03
30.119,0.00,0.01,-0.04
30.131,0.01,0.01,-0.05
30.132,0.01,0.00,-0.05
30.132,0.02,0.00,-0.06
30.132,0.02,-0.00,-0.07
30.133,0.03,-0.00,-0.08
30.133,0.03,-0.01,-0.09
30.143,0.03,-0.00,-0.10
30.144,0.04,-0.00,-0.11
30.157,0.04,-0.00,-0.12
30.157,0.04,-0.00,-0.13
30.158,0.05,-0.00,-0.14
30.158,0.04,-0.00,-0.15
30.158,0.04,-0.00,-0.15
30.158,0.04,-0.01,-0.17
30.159,0.04,-0.01,-0.18
30.159,0.03,-0.01,-0.18
30.161,0.04,-0.01,-0.19
30.162,0.03,-0.01,-0.20
30.164,0.03,-0.01,-0.21
30.165,0.03,-0.01,-0.22
30.172,0.03,-0.01,-0.23
30.173,0.03,-0.01,-0.23
30.175,0.02,-0.01,-0.24
30.175,0.02,-0.01,-0.26
30.181,0.02,-0.01,-0.26
30.181,0.03,-0.02,-0.27
30.185,0.03,-0.02,-0.28
30.186,0.03,-0.02,-0.29
30.190,0.04,-0.02,-0.30
30.190,0.04,-0.02,-0.31
30.194,0.04,-0.02,-0.31
30.194,0.05,-0.02,-0.32
30.199,0.05,-0.02,-0.33
30.199,0.05,-0.02,-0.34
30.205,0.06,-0.02,-0.35
30.205,0.06,-0.02,-0.36
30.209,0.06,-0.03,-0.36
30.209,0.06,-0.03,-0.37
30.214,0.07,-0.02,-0.38
30.214,0.07,-0.02,-0.39
30.220,0.07,-0.02,-0.40
30.221,0.07,-0.02,-0.40
30.225,0.07,-0.03,-0.41
30.226,0.07,-0.02,-0.42
30.230,0.07,-0.03,-0.43
30.230,0.07,-0.03,-0.44
30.235,0.07,-0.03,-0.45
30.235,0.06,-0.04,-0.45
30.240,0.07,-0.03,-0.46
30.241,0.06,-0.04,-0.47
30.246,0.06,-0.03,-0.48
30.246,0.06,-0.03,-0.49
30.250,0.07,-0.03,-0.49
30.250,0.07,-0.03,-0.50
30.261,0.07,-0.03,-0.51
30.262,0.07,-0.03,-0.51
30.262,0.07,-0.04,-0.52
30.263,0.07,-0.04,-0.52
30.273,0.08,-0.04,-0.53
30.273,0.08,-0.04,-0.54
30.273,0.08,-0.04,-0.55
30.273,0.09,-0.04,-0.55
30.276,0.09,-0.04,-0.56
30.276,0.09,-0.04,-0.57
30.285,0.09,-0.04,-0.58
30.285,0.09,-0.04,-0.58
30.286,0.09,-0.04,-0.59
30.286,0.09,-0.04,-0.60
30.297,0.10,-0.05,-0.60
30.298,0.10,-0.05,-0.61
30.298,0.10,-0.05,-0.62
30.298,0.09,-0.04,-0.62
30.300,0.09,-0.04,-0.62
30.300,0.10,-0.04,-0.63
30.305,0.09,-0.04,-0.64
30.306,0.10,-0.04,-0.64
30.313,0.09,-0.04,-0.65
30.313,0.09,-0.05,-0.65
30.315,0.09,-0.05,-0.66
30.316,0.09,-0.05,-0.66
30.321,0.10,-0.04,-0.67
30.321,0.10,-0.04,-0.68
30.327,0.12,-0.04,-0.69
30.327,0.13,-0.04,-0.69
30.330,0.14,-0.04,-0.70
30.331,0.16,-0.04,-0.71
30.336,0.18,-0.05,-0.71
30.336,0.21,-0.05,-0.72
30.340,0.23,-0.05,-0.72
30.341,0.26,-0.06,-0.72
30.346,0.28,-0.06,-0.72
30.346,0.30,-0.05,-0.72
30.351,0.32,-0.05,-0.73
30.351,0.34,-0.05,-0.73
30.356,0.35,-0.05,-0.73
30.356,0.35,-0.05,-0.74
30.366,0.36,-0.05,-0.74
30.367,0.35,-0.06,-0.75
30.367,0.35,-0.07,-0.75
30.368,0.34,-0.07,-0.76
30.397,0.33,-0.07,-0.76
30.398,0.31,-0.07,-0.77
30.398,0.30,-0.07,-0.78
30.399,0.28,-0.06,-0.78
30.399,0.27,-0.06,-0.78
30.399,0.25,-0.06,-0.78
30.399,0.23,-0.06,-0.78
30.400,0.22,-0.06,-0.79
30.412,0.21,-0.06,-0.79
30.412,0.20,-0.07,-0.79
30.412,0.19,-0.07,-0.79
30.412,0.19,-0.07,-0.79
30.413,0.19,-0.07,-0.79
30.413,0.19,-0.07,-0.79
30.413,0.20,-0.07,-0.79
30.413,0.21,-0.06,-0.80
30.419,0.22,-0.07,-0.80
30.420,0.24,-0.07,-0.81
30.420,0.25,-0.07,-0.81
30.420,0.26,-0.08,-0.81
30.422,0.28,-0.08,-0.82
30.422,0.30,-0.08,-0.82
30.426,0.31,-0.08,-0.82
30.427,0.32,-0.08,-0.82
30.432,0.34,-0.08,-0.82
30.435,0.34,-0.08,-0.82
30.437,0.35,-0.07,-0.82
30.438,0.35,-0.08,-0.81
30.441,0.35,-0.08,-0.81
30.441,0.34,-0.08,-0.81
30.446,0.34,-0.09,-0.81
30.446,0.33,-0.09,-0.81
30.451,0.31,-0.09,-0.82
30.452,0.31,-0.09,-0.82
30.456,0.30,-0.09,-0.82
30.457,0.28,-0.09,-0.82
30.461,0.27,-0.09,-0.83
30.461,0.26,-0.09,-0.83
30.466,0.24,-0.08,-0.83
30.467,0.23,-0.08,-0.83
30.472,0.22,-0.08,-0.82
30.473,0.22,-0.09,-0.82
30.476,0.21,-0.09,-0.82
30.476,0.21,-0.09,-0.82
30.484,0.21,-0.09,-0.81
30.485,0.22,-0.09,-0.81
30.486,0.22,-0.09,-0.81
30.487,0.22,-0.09,-0.81
30.492,0.23,-0.09,-0.81
30.493,0.25,-0.09,-0.80
30.496,0.26,-0.08,-0.81
30.497,0.27,-0.09,-0.81
30.511,0.27,-0.09,-0.81
30.512,0.29,-0.09,-0.81
30.513,0.29,-0.09,-0.80
30.514,0.30,-0.09,-0.80
30.514,0.31,-0.09,-0.80
30.514,0.31,-0.09,-0.80
30.517,0.31,-0.09,-0.79
30.517,0.31,-0.08,-0.79
30.529,0.31,-0.08,-0.78
30.529,0.30,-0.09,-0.78
30.529,0.29,-0.09,-0.78
30.530,0.28,-0.10,-0.77
30.531,0.27,-0.10,-0.77
30.532,0.26,-0.09,-0.77
30.542,0.25,-0.09,-0.76
30.543,0.24,-0.09,-0.76
30.543,0.23,-0.08,-0.76
30.543,0.22,-0.08,-0.76
30.547,0.22,-0.08,-0.76
30.548,0.21,-0.08,-0.75
30.552,0.20,-0.08,-0.75
30.552,0.20,-0.08,-0.75
30.557,0.20,-0.09,-0.75
30.558,0.20,-0.08,-0.74
30.562,0.20,-0.08,-0.74
30.563,0.21,-0.08,-0.73
30.566,0.22,-0.08,-0.72
30.566,0.22,-0.08,-0.72
30.572,0.23,-0.08,-0.71
30.573,0.23,-0.08,-0.71
30.577,0.24,-0.08,-0.70
30.577,0.25,-0.08,-0.69
30.581,0.25,-0.07,-0.69
30.582,0.26,-0.08,-0.68
30.586,0.26,-0.08,-0.68
30.586,0.26,-0.08,-0.68
30.592,0.27,-0.08,-0.68
30.593,0.26,-0.08,-0.67
30.597,0.26,-0.07,-0.67
30.597,0.26,-0.07,-0.67
30.602,0.26,-0.07,-0.66
30.602,0.25,-0.07,-0.65
30.612,0.24,-0.07,-0.64
30.613,0.24,-0.07,-0.64
30.613,0.23,-0.07,-0.63
30.613,0.22,-0.07,-0.62
30.618,0.21,-0.07,-0.62
30.618,0.21,-0.07,-0.61
30.622,0.20,-0.06,-0.60
30.623,0.19,-0.06,-0.60
30.641,0.19,-0.06,-0.59
30.642,0.19,-0.06,-0.58
30.645,0.18,-0.06,-0.58
30.645,0.18,-0.06,-0.58
30.645,0.18,-0.06,-0.57
30.645,0.18,-0.07,-0.56
30.657,0.18,-0.07,-0.56
30.657,0.18,-0.06,-0.55
30.657,0.18,-0.06,-0.54
30.657,0.19,-0.06,-0.54
30.657,0.19,-0.06,-0.53
30.658,0.19,-0.06,-0.52
30.658,0.19,-0.05,-0.51
30.659,0.19,-0.05,-0.50
30.663,0.20,-0.05,-0.49
30.663,0.20,-0.05,-0.49
30.667,0.19,-0.06,-0.48
30.667,0.19,-0.05,-0.47
30.671,0.19,-0.05,-0.46
30.672,0.19,-0.05,-0.46
30.678,0.18,-0.05,-0.45
30.678,0.17,-0.05,-0.45
30.682,0.17,-0.04,-0.44
30.682,0.16,-0.04,-0.43
30.686,0.16,-0.04,-0.43
30.687,0.15,-0.04,-0.42
30.691,0.15,-0.05,-0.41
30.691,0.15,-0.04,-0.40
30.697,0.14,-0.05,-0.39
30.698,0.13,-0.04,-0.38
30.703,0.13,-0.04,-0.37
30.703,0.13,-0.04,-0.36
30.707,0.12,-0.04,-0.35
30.707,0.12,-0.04,-0.34
30.713,0.12,-0.04,-0.34
30.714,0.12,-0.04,-0.33
30.718,0.12,-0.04,-0.32
30.718,0.12,-0.04,-0.31
30.723,0.11,-0.04,-0.31
30.723,0.11,-0.04,-0.30
30.727,0.11,-0.03,-0.29
30.728,0.11,-0.03,-0.29
30.735,0.11,-0.03,-0.27
30.735,0.10,-0.03,-0.27
30.738,0.10,-0.03,-0.26
30.738,0.10,-0.02,-0.24
30.742,0.10,-0.03,-0.24
30.742,0.09,-0.03,-0.23
30.748,0.09,-0.03,-0.22
30.748,0.09,-0.03,-0.21
30.756,0.08,-0.02,-0.20
30.757,0.07,-0.02,-0.19
30.763,0.07,-0.02,-0.18
30.764,0.07,-0.02,-0.18
30.764,0.06,-0.02,-0.16
30.764,0.06,-0.02,-0.16
30.791,0.05,-0.01,-0.15
30.792,0.05,-0.01,-0.14
30.792,0.05,-0.02,-0.13
30.792,0.04,-0.02,-0.12
30.792,0.04,-0.02,-0.12
30.792,0.03,-0.02,-0.11
30.793,0.03,-0.01,-0.10
30.793,0.03,-0.01,-0.08
30.793,0.03,-0.01,-0.07
30.793,0.02,-0.01,-0.06
30.796,0.02,-0.00,-0.05
30.796,0.02,-0.01,-0.05
30.799,0.01,-0.01,-0.03
30.799,0.01,-0.00,-0.03
30.805,0.01,-0.01,-0.02
30.805,0.01,-0.00,-0.01
30.808,0.01,-0.00,0.00
30.808,-0.00,-0.00,0.01
30.813,-0.01,-0.00,0.02
30.813,-0.00,-0.00,0.02
30.818,-0.01,0.00,0.03
30.819,-0.01,0.00,0.04
30.823,-0.01,0.01,0.05
30.824,-0.02,0.01,0.06
30.828,-0.02,0.01,0.07
30.828,-0.02,0.01,0.08
30.832,-0.02,0.01,0.09
30.833,-0.02,0.01,0.10
30.838,-0.03,0.01,0.11
30.839,-0.03,0.01,0.12
30.843,-0.03,0.01,0.13
30.843,-0.03,0.02,0.14
30.847,-0.03,0.02,0.14
30.847,-0.03,0.02,0.15
30.853,-0.03,0.02,0.16
30.854,-0.03,0.02,0.17
30.858,-0.03,0.02,0.17
30.859,-0.03,0.02,0.18
30.863,-0.03,0.02,0.19
30.864,-0.03,0.02,0.20
30.867,-0.03,0.03,0.21
30.867,-0.03,0.03,0.22
30.873,-0.03,0.03,0.23
30.874,-0.03,0.03,0.24
30.878,-0.03,0.04,0.25
30.879,-0.03,0.04,0.26
30.883,-0.03,0.03,0.27
30.883,-0.04,0.03,0.28
30.893,-0.04,0.03,0.28
30.893,-0.04,0.04,0.29
30.906,-0.04,0.03,0.30
30.907,-0.04,0.04,0.31
30.907,-0.05,0.04,0.31
30.908,-0.05,0.04,0.32
30.908,-0.05,0.04,0.33
30.908,-0.05,0.05,0.34
30.928,-0.06,0.05,0.35
30.929,-0.06,0.05,0.35
30.929,-0.06,0.05,0.36
30.929,-0.06,0.05,0.37
30.929,-0.06,0.05,0.38
30.929,-0.06,0.05,0.39
30.930,-0.07,0.05,0.40
30.930,-0.07,0.05,0.41
30.930,-0.06,0.05,0.41
30.930,-0.06,0.06,0.42
30.934,-0.07,0.06,0.43
30.934,-0.07,0.06,0.44
30.939,-0.06,0.06,0.44
30.939,-0.06,0.06,0.45
30.943,-0.07,0.06,0.45
30.944,-0.07,0.06,0.46
30.949,-0.07,0.06,0.47
30.949,-0.07,0.06,0.48
30.953,-0.07,0.06,0.49
30.954,-0.07,0.06,0.49
30.959,-0.07,0.07,0.50
30.961,-0.07,0.07,0.51
30.964,-0.07,0.06,0.52
30.964,-0.08,0.07,0.52
30.968,-0.08,0.07,0.53
30.969,-0.08,0.07,0.54
30.973,-0.08,0.07,0.54
30.973,-0.09,0.07,0.55
30.979,-0.09,0.07,0.55
30.980,-0.08,0.07,0.56
30.984,-0.09,0.07,0.57
30.984,-0.09,0.08,0.57
30.988,-0.09,0.08,0.58
30.988,-0.10,0.08,0.58
30.994,-0.10,0.08,0.59
30.995,-0.09,0.08,0.59
31.003,-0.09,0.08,0.60
31.004,-0.10,0.08,0.61
31.004,-0.09,0.08,0.62
31.004,-0.10,0.08,0.62
31.008,-0.09,0.08,0.63
31.009,-0.09,0.08,0.64
31.014,-0.09,0.08,0.64
31.015,-0.10,0.08,0.65
31.019,-0.09,0.08,0.65
31.020,-0.09,0.09,0.66
31.024,-0.09,0.09,0.66
31.024,-0.10,0.08,0.66
31.036,-0.10,0.08,0.67
31.037,-0.10,0.08,0.68
31.037,-0.10,0.08,0.68
31.037,-0.10,0.08,0.68
31.045,-0.10,0.08,0.69
31.046,-0.11,0.08,0.70
31.046,-0.10,0.08,0.70
31.046,-0.11,0.08,0.70
31.067,-0.11,0.08,0.71
31.067,-0.11,0.08,0.72
31.068,-0.11,0.08,0.72
31.068,-0.12,0.08,0.72
31.068,-0.12,0.08,0.73
31.068,-0.11,0.09,0.73
31.068,-0.12,0.09,0.74
31.068,-0.12,0.09,0.74
31.069,-0.12,0.09,0.74
31.069,-0.13,0.10,0.75
31.074,-0.15,0.10,0.75
31.074,-0.16,0.09,0.75
31.079,-0.17,0.09,0.76
31.079,-0.19,0.09,0.76
31.085,-0.22,0.08,0.77
31.086,-0.24,0.08,0.77
31.095,-0.25,0.08,0.77
31.095,-0.27,0.09,0.77
31.096,-0.29,0.09,0.78
31.096,-0.31,0.09,0.78
31.100,-0.32,0.09,0.78
31.101,-0.33,0.09,0.78
31.104,-0.34,0.09,0.78
31.105,-0.34,0.09,0.78
31.110,-0.34,0.08,0.79
31.110,-0.33,0.08,0.79
31.114,-0.33,0.08,0.79
31.114,-0.32,0.08,0.79
31.119,-0.31,0.08,0.80
31.120,-0.29,0.08,0.80
31.124,-0.28,0.08,0.80
31.125,-0.26,0.09,0.80
31.129,-0.24,0.09,0.80
31.130,-0.23,0.09,0.81
31.135,-0.22,0.08,0.81
31.136,-0.21,0.08,0.81
31.142,-0.20,0.08,0.81
31.142,-0.20,0.08,0.81
31.157,-0.20,0.08,0.81
31.158,-0.20,0.08,0.81
31.158,-0.21,0.08,0.81
31.158,-0.21,0.09,0.81
31.158,-0.22,0.08,0.81
31.159,-0.23,0.08,0.81
31.160,-0.25,0.09,0.81
31.160,-0.26,0.09,0.81
31.164,-0.27,0.09,0.81
31.164,-0.28,0.09,0.80
31.177,-0.30,0.09,0.80
31.177,-0.30,0.09,0.80
31.178,-0.32,0.09,0.80
31.178,-0.32,0.08,0.80
31.182,-0.33,0.08,0.80
31.183,-0.33,0.08,0.80
31.184,-0.33,0.08,0.80
31.184,-0.33,0.08,0.80
31.199,-0.32,0.08,0.80
31.199,-0.32,0.08,0.80
31.200,-0.32,0.09,0.80
31.200,-0.31,0.09,0.80
31.200,-0.30,0.09,0.80
31.200,-0.29,0.08,0.79
31.211,-0.29,0.08,0.79
31.212,-0.28,0.07,0.79
31.212,-0.27,0.08,0.78
31.212,-0.26,0.07,0.78
31.215,-0.25,0.07,0.78
31.215,-0.25,0.08,0.78
31.219,-0.24,0.08,0.78
31.219,-0.23,0.08,0.77
31.225,-0.23,0.08,0.77
31.225,-0.24,0.08,0.77
31.229,-0.23,0.08,0.77
31.230,-0.24,0.08,0.77
31.234,-0.24,0.07,0.77
31.234,-0.25,0.08,0.76
31.240,-0.25,0.08,0.76
31.241,-0.26,0.08,0.75
31.245,-0.26,0.08,0.75
31.245,-0.27,0.08,0.74
31.250,-0.27,0.08,0.74
31.250,-0.28,0.08,0.73
31.254,-0.28,0.08,0.73
31.255,-0.29,0.08,0.72
31.261,-0.29,0.07,0.72
31.262,-0.29,0.07,0.72
31.265,-0.29,0.07,0.72
31.265,-0.29,0.07,0.71
31.270,-0.29,0.07,0.71
31.270,-0.28,0.07,0.70
31.275,-0.28,0.07,0.70
31.275,-0.27,0.07,0.70
31.280,-0.27,0.07,0.69
31.281,-0.27,0.07,0.69
31.285,-0.26,0.07,0.68
31.286,-0.25,0.07,0.68
31.290,-0.25,0.07,0.67
31.290,-0.24,0.07,0.66
31.296,-0.24,0.06,0.66
31.298,-0.24,0.06,0.65
31.301,-0.23,0.06,0.65
31.302,-0.23,0.06,0.65
31.305,-0.23,0.06,0.64
31.305,-0.23,0.06,0.63
31.318,-0.23,0.06,0.63
31.319,-0.23,0.06,0.62
31.319,-0.23,0.06,0.61
31.319,-0.23,0.06,0.61
31.347,-0.24,0.06,0.60
31.347,-0.24,0.06,0.60
31.348,-0.24,0.06,0.59
31.348,-0.24,0.06,0.58
31.348,-0.24,0.06,0.58
31.348,-0.25,0.06,0.57
31.348,-0.24,0.05,0.57
31.348,-0.24,0.06,0.56
31.348,-0.24,0.05,0.55
31.349,-0.24,0.05,0.54
31.349,-0.24,0.05,0.54
31.349,-0.23,0.05,0.53
31.356,-0.23,0.05,0.53
31.356,-0.22,0.04,0.52
31.357,-0.22,0.05,0.52
31.357,-0.21,0.04,0.51
31.360,-0.21,0.04,0.50
31.360,-0.20,0.04,0.49
31.368,-0.20,0.04,0.49
31.369,-0.19,0.04,0.48
31.374,-0.18,0.04,0.47
31.375,-0.18,0.04,0.46
31.375,-0.18,0.03,0.46
31.375,-0.17,0.04,0.45
31.381,-0.17,0.03,0.44
31.382,-0.17,0.04,0.43
31.386,-0.17,0.04,0.42
31.387,-0.17,0.03,0.41
31.391,-0.16,0.04,0.40
31.391,-0.16,0.04,0.39
31.403,-0.16,0.03,0.39
31.403,-0.16,0.03,0.38
31.404,-0.16,0.03,0.38
31.404,-0.15,0.03,0.37
31.406,-0.15,0.03,0.36
31.406,-0.15,0.02,0.36
31.411,-0.15,0.03,0.34
31.411,-0.15,0.03,0.34
31.417,-0.14,0.03,0.33
31.418,-0.14,0.03,0.32
31.421,-0.14,0.03,0.31
31.421,-0.13,0.03,0.30
31.426,-0.13,0.03,0.29
31.426,-0.13,0.03,0.29
31.430,-0.12,0.03,0.28
31.430,-0.12,0.02,0.26
31.436,-0.11,0.02,0.26
31.436,-0.11,0.02,0.25
31.440,-0.10,0.02,0.24
31.441,-0.10,0.02,0.23
31.445,-0.09,0.02,0.23
31.445,-0.09,0.02,0.22
31.450,-0.09,0.02,0.21
31.450,-0.08,0.02,0.20
31.461,-0.08,0.01,0.19
31.462,-0.08,0.01,0.19
31.462,-0.07,0.01,0.18
31.462,-0.07,0.01,0.16
31.469,-0.07,0.01,0.16
31.469,-0.06,0.01,0.14
31.471,-0.06,0.01,0.14
31.471,-0.06,0.01,0.12
31.476,-0.05,0.01,0.11
31.476,-0.05,0.01,0.11
31.480,-0.05,0.01,0.10
31.481,-0.04,0.01,0.09
31.487,-0.04,0.01,0.08
31.488,-0.03,0.01,0.07
31.492,-0.03,0.01,0.06
31.492,-0.03,0.01,0.06
31.497,-0.02,0.01,0.05
31.497,-0.02,0.01,0.04
31.501,-0.02,0.01,0.03
31.501,-0.01,0.01,0.02
31.508,-0.01,0.01,0.01
31.510,-0.00,0.00,0.00
31.513,0.00,0.00,-0.01
31.514,0.00,0.00,-0.02
31.517,0.01,0.00,-0.03
31.517,0.01,0.00,-0.04
31.523,0.01,-0.00,-0.05
31.524,0.01,-0.00,-0.06
31.527,0.02,-0.01,-0.07
31.527,0.02,-0.01,-0.07
31.532,0.02,-0.01,-0.08
31.532,0.02,-0.01,-0.09
31.536,0.02,-0.01,-0.10
31.537,0.02,-0.01,-0.10
31.542,0.02,0.00,-0.12
31.543,0.02,0.00,-0.12
31.547,0.02,-0.01,-0.13
31.547,0.02,-0.00,-0.14
31.552,0.02,-0.01,-0.15
31.552,0.02,-0.02,-0.16
31.557,0.03,-0.02,-0.17
