time,x,y,z
16.687,-0.26,-5.69,0.70
16.692,-0.17,-5.66,0.53
16.697,-0.14,-5.57,0.42
16.701,-0.04,-5.53,0.33
16.708,0.04,-5.43,0.28
16.712,0.12,-5.39,0.17
16.716,0.13,-5.35,0.04
16.721,0.16,-5.35,-0.01
16.726,0.26,-5.28,0.05
16.731,0.32,-5.24,0.19
16.737,0.36,-5.20,0.33
16.741,0.49,-5.09,0.36
16.749,0.63,-5.02,0.37
16.752,0.72,-4.94,0.41
16.757,0.82,-4.88,0.51
16.777,0.86,-4.83,0.67
16.778,0.91,-4.76,0.73
16.778,0.98,-4.70,0.62
16.779,1.01,-4.67,0.41
16.782,1.08,-4.54,0.23
16.787,1.16,-4.43,0.07
16.792,1.35,-4.33,-0.07
16.798,1.46,-4.19,-0.19
16.802,1.59,-4.10,-0.23
16.807,1.68,-4.05,-0.15
16.812,1.73,-3.97,-0.00
16.819,1.71,-3.93,0.12
16.822,1.80,-3.85,0.23
16.826,1.93,-3.75,0.30
16.833,2.08,-3.62,0.31
16.838,2.22,-3.49,0.33
16.842,2.43,-3.35,0.29
16.847,2.48,-3.20,0.26
16.852,2.53,-3.10,0.23
16.857,2.51,-3.04,0.09
16.862,2.47,-2.97,-0.03
16.874,2.55,-2.88,-0.08
16.875,2.60,-2.76,-0.09
16.878,2.74,-2.62,-0.13
16.883,2.95,-2.43,-0.11
16.907,3.07,-2.27,-0.03
16.909,3.20,-2.12,0.04
16.909,3.20,-2.03,0.13
16.909,3.11,-1.92,0.08
16.909,3.15,-1.87,-0.04
16.913,3.25,-1.77,-0.02
16.917,3.26,-1.61,0.08
16.922,3.32,-1.45,0.12
16.928,3.49,-1.29,0.10
16.932,3.58,-1.09,-0.04
16.938,3.60,-0.97,-0.05
16.952,3.60,-0.81,0.03
16.952,3.60,-0.71,-0.00
16.957,3.57,-0.64,0.03
16.958,3.60,-0.48,0.01
16.963,3.70,-0.35,-0.03
16.968,3.76,-0.16,-0.00
16.973,3.77,-0.01,0.05
16.978,3.85,0.15,0.11
16.982,3.89,0.31,0.12
16.988,3.84,0.42,0.05
16.992,3.81,0.52,0.05
16.997,3.76,0.64,0.10
17.002,3.71,0.77,0.24
17.009,3.73,0.93,0.27
17.014,3.68,1.09,0.30
17.017,3.80,1.24,0.22
17.029,3.75,1.38,0.22
17.030,3.69,1.50,0.35
17.036,3.80,1.68,0.35
17.037,3.62,1.80,0.46
17.043,3.71,1.94,0.52
17.050,3.54,2.03,0.59
17.054,3.54,2.13,0.59
17.058,3.44,2.23,0.67
17.063,3.48,2.40,0.70
17.069,3.41,2.53,0.78
17.073,3.38,2.70,0.90
17.079,3.29,2.81,0.94
17.083,3.26,2.93,0.93
17.088,3.13,3.05,0.92
17.093,3.06,3.12,0.96
17.098,3.00,3.24,1.01
17.103,2.95,3.36,1.04
17.108,2.90,3.49,1.00
17.114,2.90,3.61,1.18
17.119,2.68,3.71,1.51
17.123,2.63,3.82,1.50
17.127,2.61,3.91,1.33
17.134,2.56,4.02,1.32
17.145,2.44,4.14,1.41
17.146,2.35,4.18,1.47
17.162,2.25,4.26,1.43
17.164,2.23,4.37,1.32
17.164,2.13,4.47,1.21
17.164,2.10,4.54,1.22
17.169,2.03,4.66,1.33
17.174,1.94,4.71,1.30
17.179,1.87,4.79,1.16
17.183,1.79,4.90,1.00
17.189,1.71,4.95,0.95
17.194,1.65,5.02,1.06
17.198,1.56,5.07,1.13
17.205,1.49,5.13,1.11
17.209,1.46,5.21,1.01
17.214,1.44,5.24,0.96
17.220,1.39,5.34,1.01
17.225,1.31,5.37,1.15
17.229,1.25,5.41,1.13
17.233,1.17,5.47,1.08
17.241,1.04,5.51,0.95
17.246,1.03,5.57,0.89
17.249,0.99,5.58,0.94
17.268,0.93,5.62,1.00
17.269,0.93,5.66,1.01
17.269,0.86,5.72,0.88
17.280,0.84,5.74,0.79
17.281,0.78,5.77,0.78
17.281,0.76,5.79,0.80
17.285,0.77,5.81,0.79
17.295,0.64,5.83,0.77
17.296,0.55,5.83,0.63
17.299,0.71,5.84,0.60
17.304,0.67,5.87,0.60
17.309,0.57,5.90,0.64
17.315,0.61,5.88,0.64
17.319,0.63,5.88,0.56
17.326,0.56,5.90,0.49
17.330,0.55,5.89,0.46
17.335,0.56,5.88,0.45
17.339,0.62,5.85,0.45
17.346,0.59,5.86,0.44
17.350,0.62,5.86,0.37
17.355,0.58,5.80,0.31
17.364,0.61,5.78,0.32
17.364,0.62,5.78,0.41
17.371,0.61,5.74,0.42
17.375,0.67,5.71,0.35
17.397,0.70,5.67,0.31
17.398,0.78,5.67,0.27
17.399,0.78,5.63,0.33
17.399,0.85,5.60,0.36
17.401,0.82,5.56,0.38
17.407,0.90,5.52,0.33
17.412,0.87,5.44,0.35
17.415,0.95,5.39,0.36
17.425,0.97,5.38,0.37
17.426,1.06,5.29,0.36
17.433,1.10,5.22,0.35
17.435,1.15,5.16,0.30
17.439,1.21,5.09,0.32
17.454,1.26,5.04,0.34
17.454,1.32,4.96,0.34
17.454,1.40,4.90,0.33
17.460,1.43,4.82,0.29
17.473,1.55,4.75,0.28
17.474,1.65,4.68,0.29
17.479,1.70,4.60,0.37
17.479,1.77,4.51,0.35
17.496,1.84,4.44,0.30
17.497,1.85,4.34,0.27
17.497,1.91,4.23,0.26
17.509,2.01,4.14,0.26
17.510,2.09,4.05,0.29
17.510,2.16,3.93,0.26
17.515,2.21,3.86,0.18
17.523,2.27,3.72,0.13
17.525,2.33,3.63,0.16
17.530,2.42,3.53,0.19
17.537,2.45,3.40,0.21
17.540,2.53,3.27,0.15
17.545,2.65,3.15,0.06
17.551,2.74,3.05,0.04
17.556,2.82,2.94,0.08
17.560,2.83,2.80,0.09
17.565,2.91,2.71,0.08
17.572,3.00,2.58,0.03
17.576,3.01,2.42,0.02
17.580,3.04,2.27,0.10
17.587,3.09,2.15,0.07
17.591,3.16,2.02,0.04
17.596,3.27,1.92,-0.01
17.600,3.29,1.79,-0.05
17.607,3.40,1.69,-0.03
17.610,3.45,1.52,-0.02
17.616,3.46,1.39,-0.05
17.630,3.44,1.24,-0.06
17.630,3.49,1.10,-0.14
17.639,3.46,0.95,-0.15
17.639,3.51,0.83,-0.14
17.665,3.60,0.68,-0.13
17.665,3.61,0.54,-0.18
17.665,3.62,0.45,-0.20
17.666,3.60,0.32,-0.18
17.666,3.67,0.14,-0.19
17.667,3.69,0.00,-0.13
17.672,3.60,-0.13,-0.08
17.678,3.59,-0.29,-0.09
17.681,3.61,-0.48,-0.07
17.686,3.63,-0.61,-0.03
17.691,3.62,-0.71,0.02
17.697,3.60,-0.84,0.04
17.702,3.57,-0.97,0.12
17.706,3.54,-1.11,0.11
17.713,3.53,-1.27,0.11
17.716,3.45,-1.38,0.12
17.721,3.29,-1.51,-0.12
17.726,3.40,-1.61,-0.68
17.732,3.48,-1.75,-1.11
17.737,3.49,-1.86,-1.28
17.741,3.35,-2.02,-1.30
17.747,3.23,-2.21,-1.22
17.756,3.13,-2.34,-1.02
17.757,3.16,-2.45,-0.64
17.761,3.09,-2.57,0.01
17.767,3.07,-2.66,0.49
17.772,2.99,-2.70,0.49
17.776,3.11,-2.80,0.37
17.787,2.91,-2.97,0.40
17.787,2.78,-3.15,0.44
17.795,2.52,-3.34,0.48
17.796,2.48,-3.46,0.46
17.812,2.34,-3.54,0.43
17.813,2.36,-3.61,0.39
17.813,2.33,-3.69,0.44
17.824,2.35,-3.73,0.44
17.825,2.37,-3.83,0.50
17.826,2.24,-3.98,0.50
17.834,1.99,-4.10,0.46
17.838,1.83,-4.24,0.47
17.843,1.74,-4.39,0.55
17.846,1.67,-4.44,0.56
17.853,1.71,-4.47,0.64
17.857,1.67,-4.53,0.62
17.862,1.62,-4.59,0.61
17.867,1.52,-4.66,0.68
17.872,1.40,-4.77,0.88
17.877,1.26,-4.88,1.09
17.881,1.15,-5.01,1.29
17.893,0.95,-5.09,1.46
17.893,0.90,-5.17,1.57
17.900,0.82,-5.22,1.73
17.901,0.81,-5.28,1.80
17.920,0.71,-5.32,1.87
17.921,0.65,-5.40,1.81
17.921,0.52,-5.46,1.60
17.923,0.41,-5.52,1.17
17.927,0.32,-5.54,0.68
17.932,0.29,-5.57,0.24
17.937,0.22,-5.58,-0.13
17.943,0.18,-5.59,-0.40
17.956,0.25,-5.64,-0.48
17.957,0.17,-5.66,-0.40
17.958,-0.02,-5.66,-0.37
17.962,-0.05,-5.68,-0.29
17.967,-0.09,-5.72,-0.13
17.972,-0.15,-5.80,0.10
17.977,-0.21,-5.78,0.13
17.982,-0.19,-5.82,0.17
17.987,-0.28,-5.87,0.29
17.995,-0.40,-5.90,0.42
17.998,-0.51,-5.94,0.50
18.002,-0.45,-5.98,0.70
18.007,-0.44,-5.94,0.91
18.013,-0.48,-5.94,1.13
18.017,-0.45,-5.92,1.24
18.021,-0.46,-5.93,1.27
18.030,-0.49,-5.96,1.16
18.037,-0.58,-6.01,1.07
18.037,-0.63,-6.03,0.94
18.043,-0.67,-6.04,0.82
18.057,-0.60,-6.00,0.61
18.058,-0.56,-5.94,0.45
18.058,-0.52,-5.90,0.29
18.063,-0.51,-5.86,0.25
18.067,-0.49,-5.82,0.20
18.073,-0.47,-5.82,0.26
18.078,-0.45,-5.81,0.38
18.083,-0.49,-5.83,0.53
18.089,-0.51,-5.83,0.70
18.093,-0.46,-5.81,0.89
18.099,-0.44,-5.77,1.02
18.103,-0.41,-5.71,1.10
18.107,-0.29,-5.65,1.06
18.112,-0.22,-5.60,0.95
18.118,-0.14,-5.54,0.87
18.123,-0.12,-5.51,0.72
18.128,-0.16,-5.50,0.63
18.134,-0.14,-5.49,0.51
18.138,-0.08,-5.47,0.35
18.143,-0.03,-5.37,0.29
18.148,0.07,-5.30,0.21
18.156,0.18,-5.25,0.07
18.159,0.25,-5.20,-0.03
18.164,0.34,-5.14,0.01
18.197,0.38,-5.09,0.07
18.198,0.42,-5.05,0.15
18.198,0.48,-5.01,0.17
18.198,0.55,-4.95,0.19
18.199,0.68,-4.88,0.30
18.199,0.78,-4.77,0.53
18.199,0.86,-4.70,0.74
18.210,0.97,-4.63,0.81
18.211,1.00,-4.57,0.67
18.215,1.03,-4.49,0.46
18.224,1.07,-4.40,0.28
18.225,1.18,-4.34,0.10
18.229,1.33,-4.24,-0.02
18.233,1.47,-4.12,-0.11
18.238,1.56,-4.01,-0.12
18.244,1.64,-3.92,-0.14
18.249,1.73,-3.82,-0.07
18.253,1.79,-3.78,0.06
18.259,1.82,-3.69,0.18
18.264,1.89,-3.61,0.23
18.268,2.02,-3.52,0.28
18.278,2.14,-3.40,0.28
18.280,2.26,-3.25,0.32
18.285,2.37,-3.11,0.33
18.307,2.41,-3.00,0.23
18.307,2.47,-2.87,0.06
18.308,2.55,-2.82,-0.07
18.309,2.53,-2.75,-0.11
18.310,2.54,-2.64,-0.07
18.315,2.68,-2.50,-0.09
18.318,2.85,-2.34,-0.07
18.323,3.05,-2.20,-0.05
18.330,3.07,-2.04,0.05
18.334,3.04,-1.91,0.11
18.338,3.08,-1.81,0.08
18.346,3.16,-1.72,0.02
18.349,3.14,-1.62,0.00
18.354,3.18,-1.49,0.02
18.359,3.29,-1.34,0.04
18.364,3.40,-1.14,0.05
18.369,3.48,-0.98,-0.01
18.374,3.53,-0.88,0.01
18.385,3.59,-0.74,-0.01
18.385,3.53,-0.63,0.02
18.391,3.53,-0.48,0.03
18.422,3.58,-0.38,0.01
18.423,3.59,-0.23,0.04
18.423,3.59,-0.08,0.02
18.423,3.64,0.06,0.04
18.423,3.68,0.22,0.10
18.423,3.68,0.35,0.07
18.424,3.67,0.50,0.05
18.435,3.61,0.60,0.09
18.436,3.56,0.67,0.12
18.440,3.61,0.86,0.17
18.444,3.64,1.01,0.23
18.458,3.66,1.14,0.27
18.459,3.64,1.33,0.24
18.462,3.55,1.44,0.27
18.468,3.67,1.55,0.27
18.473,3.71,1.72,0.31
18.474,3.52,1.84,0.48
18.480,3.54,1.96,0.54
18.485,3.46,2.04,0.60
18.491,3.38,2.15,0.56
18.495,3.25,2.30,0.61
18.500,3.24,2.45,0.66
18.506,3.18,2.57,0.73
18.510,3.21,2.69,0.82
18.516,3.13,2.82,0.88
18.520,3.11,2.99,0.87
18.527,3.02,3.05,0.88
18.530,2.93,3.17,0.91
18.534,2.87,3.28,0.97
18.540,2.86,3.39,0.97
18.544,2.79,3.49,1.01
18.550,2.76,3.59,1.17
18.555,2.56,3.70,1.48
18.560,2.57,3.83,1.44
18.565,2.50,3.95,1.33
18.570,2.47,4.03,1.30
18.576,2.35,4.13,1.37
18.580,2.28,4.20,1.42
18.585,2.14,4.27,1.36
18.590,2.09,4.34,1.25
18.596,2.01,4.45,1.15
18.600,1.97,4.53,1.20
18.605,1.94,4.64,1.27
18.611,1.93,4.69,1.23
18.618,1.80,4.80,1.12
18.620,1.77,4.87,0.97
18.632,1.65,4.90,0.94
18.633,1.59,4.97,1.04
18.635,1.48,5.02,1.12
18.641,1.40,5.10,1.08
18.659,1.32,5.15,1.04
18.660,1.31,5.23,1.05
18.662,1.27,5.30,1.06
18.664,1.19,5.33,1.13
18.666,1.13,5.35,1.14
18.670,1.09,5.38,1.09
18.675,0.99,5.44,1.02
18.681,0.95,5.49,0.92
18.685,0.94,5.53,0.96
18.691,0.89,5.55,1.01
18.697,0.94,5.60,0.97
18.700,0.92,5.65,0.92
18.706,0.84,5.68,0.83
18.710,0.79,5.69,0.83
18.717,0.73,5.71,0.85
18.720,0.68,5.72,0.81
18.725,0.63,5.75,0.76
18.734,0.60,5.75,0.67
18.736,0.63,5.77,0.63
18.742,0.59,5.80,0.68
18.747,0.62,5.81,0.65
18.759,0.60,5.80,0.65
18.760,0.55,5.80,0.60
18.761,0.51,5.79,0.49
18.772,0.53,5.79,0.44
18.773,0.54,5.77,0.43
18.776,0.58,5.78,0.46
18.781,0.59,5.75,0.46
18.786,0.61,5.76,0.46
18.790,0.61,5.73,0.38
18.796,0.57,5.73,0.34
18.801,0.62,5.68,0.36
18.806,0.62,5.60,0.44
18.811,0.67,5.59,0.43
18.816,0.66,5.57,0.39
18.821,0.75,5.57,0.33
18.826,0.75,5.52,0.36
18.831,0.81,5.49,0.43
18.838,0.81,5.44,0.47
18.845,0.90,5.38,0.44
18.846,0.93,5.34,0.39
18.851,0.93,5.30,0.37
18.859,0.98,5.24,0.42
18.861,1.13,5.18,0.46
18.866,1.10,5.12,0.46
18.883,1.12,5.07,0.45
18.884,1.27,5.01,0.38
18.887,1.32,4.92,0.39
18.887,1.33,4.84,0.46
18.909,1.39,4.79,0.46
18.910,1.52,4.71,0.40
18.910,1.54,4.63,0.33
18.910,1.60,4.53,0.34
18.916,1.67,4.48,0.37
18.916,1.74,4.39,0.43
18.921,1.83,4.27,0.42
18.927,1.89,4.20,0.34
18.936,1.89,4.09,0.32
18.937,2.00,4.00,0.29
18.942,2.11,3.90,0.31
18.946,2.14,3.80,0.32
18.958,2.23,3.69,0.27
18.958,2.29,3.62,0.21
18.962,2.37,3.50,0.20
18.967,2.38,3.39,0.25
18.972,2.45,3.27,0.23
18.982,2.56,3.13,0.18
18.983,2.60,3.05,0.13
18.987,2.65,2.92,0.10
18.992,2.69,2.82,0.12
19.000,2.78,2.68,0.12
19.001,2.88,2.58,0.13
19.007,2.89,2.47,0.15
19.014,2.95,2.35,0.11
19.016,3.00,2.20,0.06
19.022,3.13,2.09,0.06
19.027,3.16,1.95,0.13
19.032,3.14,1.80,0.13
19.037,3.16,1.64,0.04
19.042,3.28,1.52,-0.05
19.047,3.23,1.41,-0.04
19.052,3.28,1.29,-0.02
19.057,3.38,1.15,0.00
19.062,3.43,1.00,-0.04
19.067,3.41,0.87,-0.05
19.072,3.41,0.75,-0.08
19.077,3.43,0.57,-0.13
19.088,3.45,0.45,-0.09
19.088,3.45,0.28,-0.07
19.098,3.49,0.19,-0.05
19.123,3.52,0.05,-0.08
19.124,3.56,-0.11,-0.10
19.124,3.56,-0.21,-0.06
19.124,3.57,-0.36,0.01
19.125,3.54,-0.51,0.04
19.125,3.51,-0.68,0.02
19.128,3.43,-0.80,0.04
19.133,3.43,-0.91,0.02
19.138,3.43,-1.06,0.05
19.142,3.42,-1.17,0.10
19.148,3.38,-1.30,0.09
19.154,3.34,-1.41,0.11
19.161,3.30,-1.59,0.12
19.163,3.26,-1.76,0.19
19.167,3.14,-1.86,0.20
19.172,2.97,-1.99,-0.05
19.178,3.22,-2.06,-0.78
19.183,3.29,-2.19,-1.31
19.188,3.20,-2.30,-1.52
19.192,2.94,-2.44,-1.43
19.199,2.86,-2.61,-1.26
19.202,2.75,-2.78,-1.03
19.208,2.77,-2.87,-0.66
19.216,2.69,-2.99,-0.07
19.218,2.75,-3.02,0.53
19.230,2.63,-3.08,0.54
19.231,2.78,-3.16,0.39
19.239,2.68,-3.32,0.50
19.240,2.49,-3.47,0.51
19.266,2.16,-3.67,0.54
19.267,2.05,-3.80,0.45
19.268,2.02,-3.88,0.39
19.268,2.12,-3.89,0.36
19.268,2.08,-3.96,0.50
19.268,2.10,-4.01,0.54
19.280,2.03,-4.09,0.53
19.281,1.88,-4.24,0.50
19.284,1.61,-4.41,0.50
19.289,1.42,-4.51,0.58
19.295,1.26,-4.63,0.64
19.298,1.25,-4.68,0.63
19.304,1.17,-4.71,0.75
19.308,1.27,-4.74,0.93
19.314,1.28,-4.79,1.17
19.319,1.22,-4.87,1.38
19.323,1.04,-4.99,1.58
19.330,0.79,-5.11,1.70
19.334,0.67,-5.19,1.77
19.339,0.56,-5.32,1.86
19.343,0.46,-5.42,1.88
19.349,0.50,-5.43,1.79
19.354,0.46,-5.37,1.52
19.358,0.51,-5.38,1.05
19.368,0.45,-5.39,0.57
19.369,0.36,-5.43,0.11
19.374,0.21,-5.48,-0.26
19.403,0.01,-5.56,-0.50
19.404,-0.02,-5.64,-0.50
19.404,-0.04,-5.67,-0.48
19.404,-0.16,-5.63,-0.43
19.404,-0.07,-5.64,-0.34
19.410,-0.00,-5.60,-0.17
19.411,-0.04,-5.62,0.17
19.414,-0.15,-5.68,0.59
19.419,-0.30,-5.77,0.99
19.424,-0.50,-5.84,0.99
19.429,-0.46,-5.88,0.74
19.435,-0.47,-5.89,0.57
19.440,-0.49,-5.87,0.50
19.443,-0.47,-5.82,0.48
19.449,-0.36,-5.80,0.45
19.458,-0.37,-5.80,0.42
19.465,-0.42,-5.80,0.39
19.465,-0.52,-5.87,0.48
19.486,-0.61,-5.93,0.63
19.487,-0.67,-5.94,0.76
19.487,-0.65,-5.91,0.85
19.487,-0.62,-5.86,0.91
19.493,-0.57,-5.83,0.98
19.494,-0.47,-5.80,1.01
19.499,-0.40,-5.74,0.93
19.504,-0.43,-5.73,0.76
19.509,-0.47,-5.73,0.60
19.514,-0.52,-5.74,0.50
19.518,-0.55,-5.75,0.43
19.524,-0.53,-5.74,0.38
19.529,-0.44,-5.69,0.39
19.535,-0.35,-5.64,0.38
19.540,-0.25,-5.56,0.48
19.549,-0.19,-5.52,0.63
19.550,-0.16,-5.48,0.75
19.556,-0.15,-5.46,0.84
19.561,-0.19,-5.47,0.86
19.565,-0.20,-5.43,0.87
19.571,-0.16,-5.37,0.81
19.575,-0.05,-5.30,0.71
19.580,0.07,-5.27,0.50
19.587,0.20,-5.17,0.24
19.590,0.27,-5.08,0.05
19.599,0.31,-5.05,-0.03
19.607,0.31,-5.02,-0.11
19.608,0.33,-4.98,-0.16
19.629,0.37,-4.96,-0.20
19.630,0.49,-4.88,-0.17
19.630,0.64,-4.79,0.02
19.630,0.74,-4.69,0.28
19.630,0.81,-4.63,0.59
19.640,0.92,-4.56,0.79
19.640,0.96,-4.51,0.77
19.646,0.97,-4.47,0.66
19.650,1.02,-4.41,0.55
19.656,1.10,-4.32,0.34
19.660,1.28,-4.19,0.17
19.667,1.43,-4.07,0.04
19.670,1.58,-3.95,-0.12
19.675,1.67,-3.85,-0.19
19.681,1.71,-3.79,-0.20
19.685,1.72,-3.73,-0.11
19.690,1.75,-3.63,-0.05
19.694,1.85,-3.56,0.09
19.701,1.95,-3.48,0.19
19.705,2.03,-3.33,0.20
19.710,2.11,-3.20,0.23
19.721,2.23,-3.08,0.22
19.722,2.33,-2.98,0.20
19.725,2.33,-2.88,0.17
19.753,2.35,-2.81,0.10
19.754,2.38,-2.69,-0.00
19.754,2.43,-2.60,-0.08
19.755,2.54,-2.49,-0.14
19.755,2.73,-2.32,-0.02
19.755,2.83,-2.16,0.06
19.761,2.92,-2.02,0.12
19.765,2.93,-1.91,0.04
19.772,2.95,-1.81,0.02
19.776,2.98,-1.74,0.00
19.781,3.08,-1.60,-0.03
19.789,3.10,-1.50,0.09
19.792,3.21,-1.33,0.07
19.796,3.29,-1.19,0.06
19.800,3.39,-1.02,0.01
19.807,3.48,-0.85,-0.00
19.811,3.49,-0.71,0.04
19.816,3.45,-0.63,0.07
19.825,3.39,-0.53,0.01
19.826,3.36,-0.39,-0.02
19.837,3.38,-0.28,-0.01
19.837,3.44,-0.12,0.03
19.854,3.48,0.08,0.05
19.856,3.52,0.22,0.09
19.856,3.55,0.33,0.08
19.856,3.51,0.46,0.06
19.861,3.50,0.56,0.06
19.866,3.50,0.68,0.13
19.871,3.46,0.81,0.17
19.877,3.49,0.96,0.21
19.882,3.56,1.11,0.22
19.886,3.57,1.25,0.21
19.894,3.50,1.40,0.20
19.896,3.44,1.47,0.30
19.901,3.54,1.64,0.31
19.906,3.44,1.80,0.38
19.913,3.39,1.95,0.45
19.916,3.42,2.04,0.50
19.920,3.31,2.15,0.58
19.927,3.23,2.25,0.62
19.931,3.17,2.38,0.65
19.936,3.15,2.51,0.67
19.941,3.09,2.64,0.70
19.949,3.11,2.78,0.85
19.951,3.02,2.87,0.95
19.969,2.94,3.00,0.91
19.969,2.85,3.08,0.85
19.969,2.81,3.19,0.91
19.979,2.73,3.30,0.96
19.980,2.70,3.42,0.98
19.981,2.66,3.52,0.99
19.986,2.60,3.64,1.22
19.992,2.42,3.74,1.45
19.998,2.42,3.85,1.39
20.001,2.37,3.94,1.31
20.007,2.35,4.06,1.30
20.012,2.20,4.13,1.41
20.016,2.12,4.20,1.41
20.021,1.99,4.26,1.32
20.026,1.96,4.35,1.20
20.031,1.88,4.42,1.13
20.036,1.88,4.53,1.22
20.041,1.85,4.62,1.29
20.046,1.82,4.71,1.21
20.051,1.76,4.78,1.05
20.057,1.69,4.86,0.99
20.061,1.53,4.92,1.03
20.071,1.51,4.97,1.09
20.072,1.38,5.01,1.12
20.078,1.31,5.04,1.07
20.082,1.22,5.09,0.99
20.091,1.28,5.16,0.95
20.092,1.25,5.26,1.04
20.126,1.20,5.30,1.15
20.127,1.05,5.34,1.14
20.127,1.01,5.36,1.04
20.127,0.92,5.39,0.97
20.127,0.88,5.41,0.91
20.128,0.84,5.43,0.97
20.129,0.83,5.49,1.01
20.136,0.78,5.56,0.95
20.137,0.84,5.60,0.84
20.142,0.82,5.61,0.80
20.147,0.69,5.64,0.83
20.152,0.67,5.62,0.84
20.157,0.70,5.61,0.77
20.162,0.55,5.67,0.71
20.167,0.53,5.67,0.64
20.172,0.61,5.67,0.63
20.177,0.62,5.72,0.67
20.182,0.61,5.73,0.67
20.187,0.62,5.71,0.65
20.192,0.59,5.71,0.62
20.198,0.53,5.68,0.54
20.202,0.51,5.68,0.51
20.212,0.52,5.68,0.50
20.214,0.51,5.64,0.48
20.218,0.57,5.63,0.49
20.222,0.62,5.63,0.51
20.232,0.65,5.61,0.46
20.233,0.67,5.59,0.43
20.243,0.65,5.56,0.46
20.246,0.66,5.55,0.48
20.267,0.69,5.51,0.46
20.269,0.66,5.44,0.47
20.269,0.73,5.42,0.44
20.269,0.78,5.38,0.45
20.269,0.81,5.36,0.42
20.280,0.84,5.31,0.45
20.280,0.92,5.30,0.44
20.283,0.96,5.23,0.41
20.288,0.99,5.14,0.44
20.294,1.03,5.10,0.45
20.298,1.05,5.05,0.44
20.303,1.08,4.98,0.42
20.308,1.19,4.93,0.41
20.314,1.26,4.88,0.39
20.318,1.31,4.79,0.38
20.323,1.35,4.73,0.40
20.327,1.38,4.63,0.41
20.333,1.45,4.56,0.37
20.340,1.54,4.48,0.36
20.343,1.60,4.41,0.37
20.349,1.67,4.32,0.39
20.353,1.76,4.19,0.34
20.358,1.80,4.14,0.34
20.363,1.86,4.05,0.34
20.370,1.96,3.95,0.31
20.376,2.02,3.89,0.32
20.378,2.04,3.75,0.34
20.391,2.11,3.65,0.26
20.392,2.15,3.55,0.18
20.395,2.21,3.45,0.19
20.400,2.29,3.33,0.20
20.427,2.38,3.21,0.18
20.427,2.47,3.14,0.16
20.428,2.51,3.01,0.11
20.428,2.53,2.89,0.11
20.428,2.62,2.77,0.10
20.428,2.70,2.64,0.12
20.436,2.77,2.51,0.16
20.440,2.77,2.41,0.11
20.449,2.87,2.32,0.05
20.450,2.96,2.18,0.02
20.456,3.04,2.09,0.03
20.468,3.11,1.95,0.09
20.471,3.08,1.79,0.13
20.471,3.03,1.66,0.03
20.474,3.02,1.53,-0.02
20.480,3.17,1.41,-0.01
20.484,3.21,1.29,0.03
20.489,3.27,1.14,0.04
20.494,3.23,1.00,0.04
20.498,3.32,0.86,-0.02
20.503,3.27,0.74,-0.08
20.508,3.32,0.60,-0.06
20.514,3.36,0.43,-0.06
20.518,3.35,0.32,-0.04
20.529,3.37,0.19,-0.04
20.529,3.37,0.10,-0.06
20.535,3.41,-0.06,-0.07
20.539,3.41,-0.18,-0.03
20.556,3.43,-0.32,0.05
20.556,3.44,-0.48,0.04
20.557,3.41,-0.63,0.01
20.569,3.37,-0.78,0.02
20.570,3.38,-0.90,0.05
20.570,3.34,-1.00,0.12
20.575,3.26,-1.13,0.12
20.583,3.19,-1.26,0.06
20.584,3.18,-1.41,0.08
20.589,3.16,-1.54,0.13
20.596,3.16,-1.67,0.17
20.599,3.15,-1.78,0.22
20.604,3.12,-1.94,0.19
20.610,2.99,-2.06,0.13
20.614,2.88,-2.08,-0.53
20.619,3.17,-2.20,-1.11
20.624,3.06,-2.35,-1.43
20.636,2.95,-2.51,-1.39
20.636,2.66,-2.67,-1.33
20.640,2.58,-2.85,-1.26
20.645,2.55,-2.94,-1.01
20.667,2.58,-3.03,-0.48
20.667,2.51,-3.09,0.20
20.667,2.39,-3.13,0.65
20.668,2.41,-3.18,0.41
20.672,2.49,-3.38,0.38
20.675,2.28,-3.50,0.50
20.679,2.10,-3.66,0.65
20.685,1.87,-3.82,0.57
20.690,1.85,-3.91,0.39
20.695,1.86,-3.96,0.25
20.701,1.92,-3.98,0.32
20.706,1.84,-4.02,0.52
20.712,1.86,-4.12,0.66
20.715,1.73,-4.27,0.63
20.722,1.52,-4.37,0.49
20.725,1.31,-4.51,0.50
20.730,1.20,-4.62,0.55
20.742,1.11,-4.68,0.76
20.743,1.10,-4.69,1.00
20.750,1.16,-4.72,1.17
20.750,1.12,-4.78,1.27
20.771,1.08,-4.84,1.39
20.772,0.87,-4.94,1.66
20.772,0.74,-5.05,1.84
20.772,0.59,-5.21,1.94
20.777,0.39,-5.27,1.90
20.780,0.41,-5.33,1.78
20.785,0.36,-5.35,1.59
20.793,0.37,-5.31,1.28
20.796,0.36,-5.31,0.87
20.800,0.37,-5.32,0.38
20.806,0.26,-5.37,-0.09
20.811,0.04,-5.43,-0.48
20.815,0.00,-5.52,-0.59
20.820,-0.03,-5.57,-0.45
20.826,-0.20,-5.57,-0.40
20.830,-0.17,-5.57,-0.42
20.835,-0.05,-5.54,-0.41
20.850,-0.03,-5.53,-0.20
20.851,-0.12,-5.58,0.33
20.851,-0.20,-5.65,0.81
20.857,-0.34,-5.74,1.15
20.886,-0.50,-5.79,1.23
20.887,-0.54,-5.82,1.24
